Year,Month,DayofMonth,UniqueCarrier,Cancelled,AllFlights
2005,2,18,AA,1,1930
2005,2,18,AS,5,439
2005,2,18,B6,0,288
2005,2,18,CO,0,876
2005,2,18,DH,4,461
2005,2,18,DL,5,2000
2005,2,18,EV,8,802
2005,2,18,FL,0,501
2005,2,18,HA,0,134
2005,2,18,HP,38,537
2005,2,18,MQ,19,1478
2005,2,18,NW,11,1455
2005,2,18,OH,13,1081
2005,2,18,OO,38,1438
2005,2,18,TZ,0,156
2005,2,18,UA,9,1350
2005,2,18,US,4,1368
2005,2,18,WN,10,2927
2005,2,18,XE,1,1154
2005,2,19,AA,6,1542
2005,2,19,AS,5,425
2005,2,19,B6,0,286
2005,2,19,CO,0,686
2005,2,19,DH,2,416
2005,2,19,DL,8,1842
2005,2,19,EV,24,773
2005,2,19,FL,0,489
2005,2,19,HA,0,132
2005,2,19,HP,6,504
2005,2,19,MQ,12,1199
2005,2,19,NW,5,1294
2005,2,19,OH,23,1051
2005,2,19,OO,30,1298
2005,2,19,TZ,0,121
2005,2,19,UA,11,1279
2005,2,19,US,6,1026
2005,2,19,WN,21,2277
2005,2,19,XE,2,766
2005,2,20,AA,70,1620
2005,2,20,AS,7,426
2005,2,20,B6,0,283
2005,2,20,CO,4,807
2005,2,20,DH,0,407
2005,2,20,DL,11,1924
2005,2,20,EV,41,797
2005,2,20,FL,0,498
2005,2,20,HA,0,126
2005,2,20,HP,5,529
2005,2,20,MQ,101,1404
2005,2,20,NW,66,1375
2005,2,20,OH,23,1065
2005,2,20,OO,67,1394
2005,2,20,TZ,5,143
2005,2,20,UA,15,1325
2005,2,20,US,9,1237
2005,2,20,WN,14,2674
2005,2,20,XE,4,977
2005,2,21,AA,40,1828
2005,2,21,AS,3,429
2005,2,21,B6,0,286
2005,2,21,CO,6,857
2005,2,21,DH,0,437
2005,2,21,DL,53,1984
2005,2,21,EV,96,803
2005,2,21,FL,3,497
2005,2,21,HA,0,124
2005,2,21,HP,0,531
2005,2,21,MQ,67,1475
2005,2,21,NW,50,1452
2005,2,21,OH,72,1082
2005,2,21,OO,28,1440
2005,2,21,TZ,1,156
2005,2,21,UA,20,1348
2005,2,21,US,70,1363
2005,2,21,WN,24,2922
2005,2,21,XE,56,1160
2005,2,22,AA,18,1922
2005,2,22,AS,2,433
2005,2,22,B6,0,286
2005,2,22,CO,0,834
2005,2,22,DH,3,420
2005,2,22,DL,28,1996
2005,2,22,EV,36,801
2005,2,22,FL,3,498
2005,2,22,HA,0,124
2005,2,22,HP,7,527
2005,2,22,MQ,35,1473
2005,2,22,NW,8,1452
2005,2,22,OH,27,1092
2005,2,22,OO,19,1443
2005,2,22,TZ,1,154
2005,2,22,UA,9,1348
2005,2,22,US,24,1360
2005,2,22,WN,36,2922
2005,2,22,XE,59,1139
2005,2,23,AA,27,1924
2005,2,23,AS,13,428
2005,2,23,B6,0,286
2005,2,23,CO,0,851
2005,2,23,DH,0,416
2005,2,23,DL,16,1992
2005,2,23,EV,31,798
2005,2,23,FL,4,498
2005,2,23,HA,0,124
2005,2,23,HP,9,525
2005,2,23,MQ,39,1475
2005,2,23,NW,6,1452
2005,2,23,OH,12,1090
2005,2,23,OO,26,1432
2005,2,23,TZ,1,148
2005,2,23,UA,3,1348
2005,2,23,US,25,1360
2005,2,23,WN,41,2922
2005,2,23,XE,4,1142
2005,2,24,AA,96,1927
2005,2,24,AS,4,435
2005,2,24,B6,0,286
2005,2,24,CO,19,869
2005,2,24,DH,2,422
2005,2,24,DL,125,1999
2005,2,24,EV,54,798
2005,2,24,FL,15,496
2005,2,24,HA,0,123
2005,2,24,HP,8,533
2005,2,24,MQ,90,1475
2005,2,24,NW,28,1455
2005,2,24,OH,118,1092
2005,2,24,OO,26,1437
2005,2,24,TZ,4,154
2005,2,24,UA,20,1348
2005,2,24,US,155,1360
2005,2,24,WN,42,2924
2005,2,24,XE,137,1155
2005,2,25,AA,25,1931
2005,2,25,AS,1,437
2005,2,25,B6,0,290
2005,2,25,CO,14,870
2005,2,25,DH,3,432
2005,2,25,DL,24,1999
2005,2,25,EV,28,791
2005,2,25,FL,1,501
2005,2,25,HA,0,134
2005,2,25,HP,7,537
2005,2,25,MQ,48,1476
2005,2,25,NW,7,1455
2005,2,25,OH,48,1094
2005,2,25,OO,2,1437
2005,2,25,TZ,4,156
2005,2,25,UA,5,1350
2005,2,25,US,29,1363
2005,2,25,WN,10,2927
2005,2,25,XE,15,1152
2005,2,26,AA,5,1697
2005,2,26,AS,3,426
2005,2,26,B6,0,289
2005,2,26,CO,0,688
2005,2,26,DH,1,420
2005,2,26,DL,8,1841
2005,2,26,EV,17,751
2005,2,26,FL,2,489
2005,2,26,HA,0,134
2005,2,26,HP,5,505
2005,2,26,MQ,4,1198
2005,2,26,NW,8,1293
2005,2,26,OH,13,1052
2005,2,26,OO,13,1296
2005,2,26,TZ,0,121
2005,2,26,UA,4,1279
2005,2,26,US,10,1024
2005,2,26,WN,8,2277
2005,2,26,XE,1,762
2005,2,27,AA,1,1848
2005,2,27,AS,0,427
2005,2,27,B6,0,289
2005,2,27,CO,0,811
2005,2,27,DH,1,423
2005,2,27,DL,99,1947
2005,2,27,EV,47,775
2005,2,27,FL,4,498
2005,2,27,HA,0,126
2005,2,27,HP,13,530
2005,2,27,MQ,26,1403
2005,2,27,NW,17,1374
2005,2,27,OH,27,1064
2005,2,27,OO,4,1394
2005,2,27,TZ,0,143
2005,2,27,UA,2,1327
2005,2,27,US,11,1268
2005,2,27,WN,9,2674
2005,2,27,XE,2,983
2005,2,28,AA,109,1927
2005,2,28,AS,6,429
2005,2,28,B6,9,286
2005,2,28,CO,58,858
2005,2,28,DH,10,433
2005,2,28,DL,157,2001
2005,2,28,EV,76,791
2005,2,28,FL,18,497
2005,2,28,HA,0,124
2005,2,28,HP,13,532
2005,2,28,MQ,113,1473
2005,2,28,NW,54,1452
2005,2,28,OH,112,1089
2005,2,28,OO,10,1439
2005,2,28,TZ,9,154
2005,2,28,UA,27,1349
2005,2,28,US,183,1360
2005,2,28,WN,40,2922
2005,2,28,XE,159,1146
2005,3,1,AA,63,1922
2005,3,1,AS,8,434
2005,3,1,B6,1,286
2005,3,1,CO,19,768
2005,3,1,DH,7,423
2005,3,1,DL,96,1994
2005,3,1,EV,56,830
2005,3,1,FL,5,498
2005,3,1,HA,0,124
2005,3,1,HP,16,540
2005,3,1,MQ,117,1472
2005,3,1,NW,57,1452
2005,3,1,OH,121,1088
2005,3,1,OO,14,1422
2005,3,1,TZ,5,137
2005,3,1,UA,22,1348
2005,3,1,US,104,1360
2005,3,1,WN,65,2922
2005,3,1,XE,89,973
2005,3,2,AA,36,1922
2005,3,2,AS,7,428
2005,3,2,B6,0,286
2005,3,2,CO,1,846
2005,3,2,DH,1,419
2005,3,2,DL,31,1988
2005,3,2,EV,24,853
2005,3,2,FL,4,498
2005,3,2,HA,0,124
2005,3,2,HP,12,541
2005,3,2,MQ,40,1475
2005,3,2,NW,25,1451
2005,3,2,OH,5,1077
2005,3,2,OO,3,1463
2005,3,2,TZ,2,130
2005,3,2,UA,5,1348
2005,3,2,US,25,1360
2005,3,2,WN,29,2922
2005,3,2,XE,15,1086
2005,3,3,AA,6,1926
2005,3,3,AS,1,435
2005,3,3,B6,0,286
2005,3,3,CO,3,911
2005,3,3,DH,0,426
2005,3,3,DL,13,1997
2005,3,3,EV,6,858
2005,3,3,FL,2,498
2005,3,3,HA,0,123
2005,3,3,HP,11,547
2005,3,3,MQ,12,1475
2005,3,3,NW,4,1455
2005,3,3,OH,14,1075
2005,3,3,OO,7,1453
2005,3,3,TZ,2,136
2005,3,3,UA,2,1343
2005,3,3,US,26,1360
2005,3,3,WN,27,2924
2005,3,3,XE,0,1187
2005,3,4,AA,8,1931
2005,3,4,AS,0,433
2005,3,4,B6,0,291
2005,3,4,CO,0,911
2005,3,4,DH,2,435
2005,3,4,DL,4,1995
2005,3,4,EV,28,857
2005,3,4,FL,0,501
2005,3,4,HA,0,134
2005,3,4,HP,2,547
2005,3,4,MQ,9,1478
2005,3,4,NW,13,1455
2005,3,4,OH,31,1072
2005,3,4,OO,10,1472
2005,3,4,TZ,0,142
2005,3,4,UA,3,1325
2005,3,4,US,31,1362
2005,3,4,WN,8,2941
2005,3,4,XE,4,1186
2005,3,5,AA,6,1697
2005,3,5,AS,27,425
2005,3,5,B6,0,289
2005,3,5,CO,0,711
2005,3,5,DH,0,408
2005,3,5,DL,3,1831
2005,3,5,EV,20,828
2005,3,5,FL,1,491
2005,3,5,HA,0,134
2005,3,5,HP,6,512
2005,3,5,MQ,4,1198
2005,3,5,NW,3,1293
2005,3,5,OH,12,1040
2005,3,5,OO,17,1323
2005,3,5,TZ,0,114
2005,3,5,UA,8,1249
2005,3,5,US,4,1023
2005,3,5,WN,7,2287
2005,3,5,XE,0,790
2005,3,6,AA,2,1847
2005,3,6,AS,2,418
2005,3,6,B6,0,289
2005,3,6,CO,0,856
2005,3,6,DH,0,421
2005,3,6,DL,14,1938
2005,3,6,EV,15,850
2005,3,6,FL,3,500
2005,3,6,HA,0,126
2005,3,6,HP,9,543
2005,3,6,MQ,10,1403
2005,3,6,NW,0,1374
2005,3,6,OH,10,1048
2005,3,6,OO,24,1413
2005,3,6,TZ,0,131
2005,3,6,UA,2,1299
2005,3,6,US,24,1275
2005,3,6,WN,8,2687
2005,3,6,XE,1,1007
2005,3,7,AA,4,1927
2005,3,7,AS,6,425
2005,3,7,B6,0,292
2005,3,7,CO,0,893
2005,3,7,DH,2,434
2005,3,7,DL,28,1997
2005,3,7,EV,27,855
2005,3,7,FL,1,501
2005,3,7,HA,0,124
2005,3,7,HP,6,539
2005,3,7,MQ,37,1490
2005,3,7,NW,18,1452
2005,3,7,OH,24,1072
2005,3,7,OO,30,1470
2005,3,7,TZ,0,142
2005,3,7,UA,3,1324
2005,3,7,US,24,1376
2005,3,7,WN,44,2936
2005,3,7,XE,1,1191
2005,3,8,AA,100,1922
2005,3,8,AS,9,429
2005,3,8,B6,72,291
2005,3,8,CO,48,807
2005,3,8,DH,52,424
2005,3,8,DL,259,1992
2005,3,8,EV,32,855
2005,3,8,FL,25,509
2005,3,8,HA,0,124
2005,3,8,HP,11,539
2005,3,8,MQ,145,1490
2005,3,8,NW,72,1452
2005,3,8,OH,183,1073
2005,3,8,OO,19,1454
2005,3,8,TZ,10,140
2005,3,8,UA,35,1326
2005,3,8,US,180,1376
2005,3,8,WN,135,2936
2005,3,8,XE,112,1003
2005,3,9,AA,54,1924
2005,3,9,AS,6,424
2005,3,9,B6,16,292
2005,3,9,CO,25,884
2005,3,9,DH,3,420
2005,3,9,DL,79,1990
2005,3,9,EV,5,853
2005,3,9,FL,7,516
2005,3,9,HA,0,124
2005,3,9,HP,3,539
2005,3,9,MQ,69,1494
2005,3,9,NW,20,1452
2005,3,9,OH,38,1073
2005,3,9,OO,40,1467
2005,3,9,TZ,6,134
2005,3,9,UA,19,1326
2005,3,9,US,90,1376
2005,3,9,WN,47,2936
2005,3,9,XE,39,1172
2005,3,10,AA,20,1925
2005,3,10,AS,7,431
2005,3,10,B6,0,296
2005,3,10,CO,4,918
2005,3,10,DH,1,426
2005,3,10,DL,18,1997
2005,3,10,EV,8,853
2005,3,10,FL,4,518
2005,3,10,HA,0,123
2005,3,10,HP,10,545
2005,3,10,MQ,113,1491
2005,3,10,NW,18,1455
2005,3,10,OH,23,1077
2005,3,10,OO,60,1470
2005,3,10,TZ,2,140
2005,3,10,UA,15,1326
2005,3,10,US,43,1376
2005,3,10,WN,32,2938
2005,3,10,XE,0,1193
2005,3,11,AA,5,1930
2005,3,11,AS,12,431
2005,3,11,B6,0,296
2005,3,11,CO,1,912
2005,3,11,DH,0,435
2005,3,11,DL,18,1995
2005,3,11,EV,20,853
2005,3,11,FL,1,520
2005,3,11,HA,0,134
2005,3,11,HP,3,547
2005,3,11,MQ,26,1495
2005,3,11,NW,3,1455
2005,3,11,OH,37,1070
2005,3,11,OO,20,1470
2005,3,11,TZ,0,143
2005,3,11,UA,5,1328
2005,3,11,US,25,1379
2005,3,11,WN,0,2941
2005,3,11,XE,1,1186
2005,3,12,AA,4,1694
2005,3,12,AS,0,419
2005,3,12,B6,0,293
2005,3,12,CO,0,709
2005,3,12,DH,11,408
2005,3,12,DL,12,1831
2005,3,12,EV,33,824
2005,3,12,FL,4,501
2005,3,12,HA,0,134
2005,3,12,HP,5,513
2005,3,12,MQ,2,1234
2005,3,12,NW,3,1293
2005,3,12,OH,32,1038
2005,3,12,OO,23,1322
2005,3,12,TZ,0,114
2005,3,12,UA,6,1251
2005,3,12,US,11,1008
2005,3,12,WN,2,2287
2005,3,12,XE,2,791
2005,3,13,AA,0,1848
2005,3,13,AS,4,421
2005,3,13,B6,0,293
2005,3,13,CO,1,859
2005,3,13,DH,1,423
2005,3,13,DL,13,1939
2005,3,13,EV,33,846
2005,3,13,FL,6,518
2005,3,13,HA,0,126
2005,3,13,HP,3,542
2005,3,13,MQ,13,1428
2005,3,13,NW,0,1374
2005,3,13,OH,35,1051
2005,3,13,OO,11,1414
2005,3,13,TZ,0,131
2005,3,13,UA,0,1301
2005,3,13,US,6,1274
2005,3,13,WN,2,2687
2005,3,13,XE,0,1002
2005,3,14,AA,5,1926
2005,3,14,AS,19,426
2005,3,14,B6,0,296
2005,3,14,CO,0,898
2005,3,14,DH,0,434
2005,3,14,DL,13,1997
2005,3,14,EV,16,851
2005,3,14,FL,0,512
2005,3,14,HA,0,124
2005,3,14,HP,3,539
2005,3,14,MQ,45,1494
2005,3,14,NW,9,1452
2005,3,14,OH,27,1077
2005,3,14,OO,11,1469
2005,3,14,TZ,0,142
2005,3,14,UA,1,1325
2005,3,14,US,22,1376
2005,3,14,WN,11,2936
2005,3,14,XE,0,1188
2005,3,15,AA,13,1926
2005,3,15,AS,6,429
2005,3,15,B6,0,296
2005,3,15,CO,0,871
2005,3,15,DH,0,424
2005,3,15,DL,10,1992
2005,3,15,EV,13,851
2005,3,15,FL,0,501
2005,3,15,HA,0,124
2005,3,15,HP,2,539
2005,3,15,MQ,26,1491
2005,3,15,NW,5,1452
2005,3,15,OH,18,1077
2005,3,15,OO,11,1469
2005,3,15,TZ,0,140
2005,3,15,UA,6,1326
2005,3,15,US,16,1376
2005,3,15,WN,21,2936
2005,3,15,XE,2,1104
2005,3,16,AA,11,1924
2005,3,16,AS,4,426
2005,3,16,B6,0,296
2005,3,16,CO,0,884
2005,3,16,DH,2,420
2005,3,16,DL,66,1990
2005,3,16,EV,74,850
2005,3,16,FL,17,509
2005,3,16,HA,0,124
2005,3,16,HP,4,539
2005,3,16,MQ,31,1493
2005,3,16,NW,14,1452
2005,3,16,OH,24,1077
2005,3,16,OO,4,1470
2005,3,16,TZ,0,135
2005,3,16,UA,2,1326
2005,3,16,US,22,1376
2005,3,16,WN,19,2936
2005,3,16,XE,0,1174
2005,3,17,AA,11,1926
2005,3,17,AS,4,431
2005,3,17,B6,0,301
2005,3,17,CO,0,918
2005,3,17,DH,3,433
2005,3,17,DL,47,1997
2005,3,17,EV,40,849
2005,3,17,FL,3,512
2005,3,17,HA,0,123
2005,3,17,HP,1,545
2005,3,17,MQ,46,1491
2005,3,17,NW,4,1455
2005,3,17,OH,10,1077
2005,3,17,OO,12,1471
2005,3,17,TZ,0,140
2005,3,17,UA,1,1326
2005,3,17,US,26,1376
2005,3,17,WN,9,2948
2005,3,17,XE,1,1193
2005,3,18,AA,4,1930
2005,3,18,AS,5,433
2005,3,18,B6,0,302
2005,3,18,CO,1,914
2005,3,18,DH,2,443
2005,3,18,DL,7,1993
2005,3,18,EV,22,846
2005,3,18,FL,0,520
2005,3,18,HA,0,133
2005,3,18,HP,7,547
2005,3,18,MQ,24,1493
2005,3,18,NW,107,1455
2005,3,18,OH,4,1073
2005,3,18,OO,47,1471
2005,3,18,TZ,2,143
2005,3,18,UA,6,1328
2005,3,18,US,12,1380
2005,3,18,WN,5,2951
2005,3,18,XE,4,1187
2005,3,19,AA,0,1694
2005,3,19,AS,1,419
2005,3,19,B6,0,299
2005,3,19,CO,0,712
2005,3,19,DH,0,418
2005,3,19,DL,7,1829
2005,3,19,EV,15,818
2005,3,19,FL,0,499
2005,3,19,HA,0,131
2005,3,19,HP,7,513
2005,3,19,MQ,16,1232
2005,3,19,NW,22,1293
2005,3,19,OH,18,1041
2005,3,19,OO,24,1321
2005,3,19,TZ,0,116
2005,3,19,UA,0,1252
2005,3,19,US,1,1009
2005,3,19,WN,0,2297
2005,3,19,XE,0,794
2005,3,20,AA,1,1847
2005,3,20,AS,1,422
2005,3,20,B6,0,299
2005,3,20,CO,3,858
2005,3,20,DH,1,429
2005,3,20,DL,12,1938
2005,3,20,EV,28,840
2005,3,20,FL,0,519
2005,3,20,HA,3,126
2005,3,20,HP,1,542
2005,3,20,MQ,21,1427
2005,3,20,NW,5,1374
2005,3,20,OH,36,1051
2005,3,20,OO,17,1415
2005,3,20,TZ,0,131
2005,3,20,UA,3,1303
2005,3,20,US,7,1274
2005,3,20,WN,8,2697
2005,3,20,XE,8,1006
2005,3,21,AA,1,1926
2005,3,21,AS,0,427
2005,3,21,B6,0,302
2005,3,21,CO,1,898
2005,3,21,DH,0,442
2005,3,21,DL,12,1988
2005,3,21,EV,22,842
2005,3,21,FL,0,518
2005,3,21,HA,1,124
2005,3,21,HP,2,539
2005,3,21,MQ,44,1492
2005,3,21,NW,15,1452
2005,3,21,OH,33,1075
2005,3,21,OO,19,1471
2005,3,21,TZ,2,142
2005,3,21,UA,1,1326
2005,3,21,US,7,1376
2005,3,21,WN,16,2946
2005,3,21,XE,4,1191
2005,3,22,AA,5,1923
2005,3,22,AS,7,431
2005,3,22,B6,0,302
2005,3,22,CO,1,874
2005,3,22,DH,2,432
2005,3,22,DL,141,1984
2005,3,22,EV,114,835
2005,3,22,FL,16,508
2005,3,22,HA,0,124
2005,3,22,HP,4,539
2005,3,22,MQ,26,1490
2005,3,22,NW,15,1452
2005,3,22,OH,37,1079
2005,3,22,OO,34,1468
2005,3,22,TZ,0,140
2005,3,22,UA,4,1326
2005,3,22,US,15,1376
2005,3,22,WN,14,2946
2005,3,22,XE,2,1109
2005,3,23,AA,24,1925
2005,3,23,AS,5,426
2005,3,23,B6,0,302
2005,3,23,CO,14,886
2005,3,23,DH,6,428
2005,3,23,DL,56,1981
2005,3,23,EV,42,834
2005,3,23,FL,6,515
2005,3,23,HA,0,124
2005,3,23,HP,9,539
2005,3,23,MQ,76,1494
2005,3,23,NW,14,1452
2005,3,23,OH,47,1079
2005,3,23,OO,45,1468
2005,3,23,TZ,2,134
2005,3,23,UA,5,1326
2005,3,23,US,60,1376
2005,3,23,WN,23,2946
2005,3,23,XE,49,1176
2005,3,24,AA,22,1926
2005,3,24,AS,1,431
2005,3,24,B6,0,302
2005,3,24,CO,6,917
2005,3,24,DH,1,434
2005,3,24,DL,13,1984
2005,3,24,EV,17,834
2005,3,24,FL,1,518
2005,3,24,HA,0,123
2005,3,24,HP,7,545
2005,3,24,MQ,52,1493
2005,3,24,NW,7,1455
2005,3,24,OH,25,1080
2005,3,24,OO,16,1469
2005,3,24,TZ,0,140
2005,3,24,UA,7,1326
2005,3,24,US,24,1376
2005,3,24,WN,15,2948
2005,3,24,XE,7,1195
2005,3,25,AA,2,1930
2005,3,25,AS,0,431
2005,3,25,B6,0,302
2005,3,25,CO,3,913
2005,3,25,DH,11,443
2005,3,25,DL,24,1970
2005,3,25,EV,44,834
2005,3,25,FL,5,520
2005,3,25,HA,0,133
2005,3,25,HP,1,547
2005,3,25,MQ,29,1496
2005,3,25,NW,10,1455
2005,3,25,OH,47,1081
2005,3,25,OO,11,1466
2005,3,25,TZ,0,143
2005,3,25,UA,5,1298
2005,3,25,US,35,1380
2005,3,25,WN,26,2951
2005,3,25,XE,1,1187
2005,3,26,AA,0,1699
2005,3,26,AS,6,421
2005,3,26,B6,0,300
2005,3,26,CO,2,710
2005,3,26,DH,0,416
2005,3,26,DL,10,1819
2005,3,26,EV,45,804
2005,3,26,FL,10,500
2005,3,26,HA,0,133
2005,3,26,HP,5,513
2005,3,26,MQ,25,1234
2005,3,26,NW,11,1293
2005,3,26,OH,30,1043
2005,3,26,OO,15,1257
2005,3,26,TZ,0,114
2005,3,26,UA,1,1187
2005,3,26,US,15,1009
2005,3,26,WN,5,2297
2005,3,26,XE,0,794
2005,3,27,AA,3,1847
2005,3,27,AS,4,418
2005,3,27,B6,0,301
2005,3,27,CO,1,857
2005,3,27,DH,0,429
2005,3,27,DL,162,1921
2005,3,27,EV,150,819
2005,3,27,FL,9,518
2005,3,27,HA,0,126
2005,3,27,HP,0,542
2005,3,27,MQ,42,1426
2005,3,27,NW,7,1374
2005,3,27,OH,110,1053
2005,3,27,OO,25,1355
2005,3,27,TZ,0,131
2005,3,27,UA,1,1262
2005,3,27,US,17,1274
2005,3,27,WN,3,2697
2005,3,27,XE,1,1006
2005,3,28,AA,7,1924
2005,3,28,AS,4,425
2005,3,28,B6,0,304
2005,3,28,CO,6,900
2005,3,28,DH,6,442
2005,3,28,DL,129,1984
2005,3,28,EV,61,821
2005,3,28,FL,11,518
2005,3,28,HA,0,124
2005,3,28,HP,4,539
2005,3,28,MQ,44,1494
2005,3,28,NW,13,1452
2005,3,28,OH,103,1076
2005,3,28,OO,12,1470
2005,3,28,TZ,3,142
2005,3,28,UA,9,1326
2005,3,28,US,61,1375
2005,3,28,WN,9,2946
2005,3,28,XE,70,1194
2005,3,29,AA,22,1925
2005,3,29,AS,19,429
2005,3,29,B6,0,304
2005,3,29,CO,0,883
2005,3,29,DH,1,432
2005,3,29,DL,9,1978
2005,3,29,EV,26,821
2005,3,29,FL,4,509
2005,3,29,HA,0,124
2005,3,29,HP,6,539
2005,3,29,MQ,49,1492
2005,3,29,NW,13,1452
2005,3,29,OH,64,1072
2005,3,29,OO,14,1468
2005,3,29,TZ,3,140
2005,3,29,UA,7,1326
2005,3,29,US,28,1376
2005,3,29,WN,34,2946
2005,3,29,XE,2,1172
2005,3,30,AA,24,1925
2005,3,30,AS,15,424
2005,3,30,B6,0,304
2005,3,30,CO,2,886
2005,3,30,DH,0,428
2005,3,30,DL,13,1975
2005,3,30,EV,31,821
2005,3,30,FL,1,516
2005,3,30,HA,2,124
2005,3,30,HP,4,539
2005,3,30,MQ,120,1495
2005,3,30,NW,38,1452
2005,3,30,OH,23,1079
2005,3,30,OO,38,1468
2005,3,30,TZ,0,134
2005,3,30,UA,20,1326
2005,3,30,US,19,1376
2005,3,30,WN,39,2946
2005,3,30,XE,5,1176
2005,3,31,AA,10,1928
2005,3,31,AS,6,431
2005,3,31,B6,0,304
2005,3,31,CO,0,916
2005,3,31,DH,2,434
2005,3,31,DL,131,1980
2005,3,31,EV,134,820
2005,3,31,FL,16,516
2005,3,31,HA,0,123
2005,3,31,HP,1,545
2005,3,31,MQ,31,1494
2005,3,31,NW,17,1455
2005,3,31,OH,46,1080
2005,3,31,OO,21,1468
2005,3,31,TZ,1,140
2005,3,31,UA,8,1324
2005,3,31,US,17,1376
2005,3,31,WN,9,2948
2005,3,31,XE,0,1195
2005,4,1,AA,3,1936
2005,4,1,AS,8,431
2005,4,1,B6,0,304
2005,4,1,CO,0,914
2005,4,1,DH,5,446
2005,4,1,DL,164,1980
2005,4,1,EV,106,859
2005,4,1,FL,3,520
2005,4,1,HA,0,134
2005,4,1,HP,3,547
2005,4,1,MQ,36,1496
2005,4,1,NW,2,1455
2005,4,1,OH,24,1079
2005,4,1,OO,8,1466
2005,4,1,TZ,0,143
2005,4,1,UA,15,1328
2005,4,1,US,38,1380
2005,4,1,WN,12,2951
2005,4,1,XE,2,1184
2005,4,2,AA,20,1693
2005,4,2,AS,5,416
2005,4,2,B6,10,300
2005,4,2,CO,20,717
2005,4,2,DH,21,424
2005,4,2,DL,45,1816
2005,4,2,EV,51,827
2005,4,2,FL,7,502
2005,4,2,HA,0,134
2005,4,2,HP,5,515
2005,4,2,MQ,57,1233
2005,4,2,NW,28,1292
2005,4,2,OH,147,1044
2005,4,2,OO,14,1315
2005,4,2,TZ,0,112
2005,4,2,UA,23,1250
2005,4,2,US,53,1008
2005,4,2,WN,7,2277
2005,4,2,XE,73,794
2005,4,3,AA,6,1823
2005,4,3,AS,2,417
2005,4,3,B6,30,299
2005,4,3,CO,9,832
2005,4,3,DH,25,438
2005,4,3,DL,14,1914
2005,4,3,EV,48,859
2005,4,3,FL,6,519
2005,4,3,HA,0,127
2005,4,3,HP,4,543
2005,4,3,MQ,65,1446
2005,4,3,NW,33,1356
2005,4,3,OH,87,1053
2005,4,3,OO,50,1410
2005,4,3,TZ,2,125
2005,4,3,UA,23,1288
2005,4,3,US,62,1255
2005,4,3,WN,8,2766
2005,4,3,XE,31,1032
2005,4,4,AA,8,1906
2005,4,4,AS,14,425
2005,4,4,B6,0,306
2005,4,4,CO,0,877
2005,4,4,DH,9,451
2005,4,4,DL,16,1971
2005,4,4,EV,24,860
2005,4,4,FL,0,520
2005,4,4,HA,0,126
2005,4,4,HP,0,543
2005,4,4,MQ,31,1508
2005,4,4,NW,3,1446
2005,4,4,OH,35,1076
2005,4,4,OO,19,1456
2005,4,4,TZ,0,136
2005,4,4,UA,8,1323
2005,4,4,US,23,1356
2005,4,4,WN,12,2950
2005,4,4,XE,0,1223
2005,4,5,AA,33,1912
2005,4,5,AS,9,429
2005,4,5,B6,0,306
2005,4,5,CO,0,776
2005,4,5,DH,10,434
2005,4,5,DL,16,1966
2005,4,5,EV,12,859
2005,4,5,FL,1,515
2005,4,5,HA,0,126
2005,4,5,HP,0,543
2005,4,5,MQ,73,1504
2005,4,5,NW,5,1448
2005,4,5,OH,4,1079
2005,4,5,OO,16,1443
2005,4,5,TZ,0,132
2005,4,5,UA,5,1323
2005,4,5,US,13,1356
2005,4,5,WN,20,2950
2005,4,5,XE,0,1039
2005,4,6,AA,28,1906
2005,4,6,AS,5,424
2005,4,6,B6,0,306
2005,4,6,CO,2,857
2005,4,6,DH,2,434
2005,4,6,DL,33,1962
2005,4,6,EV,34,859
2005,4,6,FL,3,522
2005,4,6,HA,0,126
2005,4,6,HP,5,543
2005,4,6,MQ,75,1507
2005,4,6,NW,2,1455
2005,4,6,OH,13,1077
2005,4,6,OO,13,1457
2005,4,6,TZ,2,125
2005,4,6,UA,9,1322
2005,4,6,US,16,1356
2005,4,6,WN,28,2950
2005,4,6,XE,7,1154
2005,4,7,AA,7,1908
2005,4,7,AS,4,431
2005,4,7,B6,0,307
2005,4,7,CO,0,890
2005,4,7,DH,4,436
2005,4,7,DL,77,1967
2005,4,7,EV,75,853
2005,4,7,FL,6,524
2005,4,7,HA,0,126
2005,4,7,HP,1,545
2005,4,7,MQ,38,1508
2005,4,7,NW,9,1460
2005,4,7,OH,28,1076
2005,4,7,OO,5,1456
2005,4,7,TZ,0,138
2005,4,7,UA,15,1323
2005,4,7,US,10,1356
2005,4,7,WN,17,2952
2005,4,7,XE,2,1235
2005,4,8,AA,19,1910
2005,4,8,AS,5,431
2005,4,8,B6,0,308
2005,4,8,CO,0,885
2005,4,8,DH,2,444
2005,4,8,DL,40,1969
2005,4,8,EV,33,855
2005,4,8,FL,2,524
2005,4,8,HA,0,136
2005,4,8,HP,2,547
2005,4,8,MQ,32,1510
2005,4,8,NW,16,1460
2005,4,8,OH,15,1078
2005,4,8,OO,33,1458
2005,4,8,TZ,0,141
2005,4,8,UA,11,1323
2005,4,8,US,15,1359
2005,4,8,WN,5,2956
2005,4,8,XE,5,1225
2005,4,9,AA,13,1665
2005,4,9,AS,3,419
2005,4,9,B6,0,305
2005,4,9,CO,0,669
2005,4,9,DH,5,417
2005,4,9,DL,5,1808
2005,4,9,EV,23,830
2005,4,9,FL,4,513
